MSA,State,Lat,Long,NumAirline,GDP,Tech_Hub,AvgStateTax,AvgPropTaxPerCap,LandArea,PopDensity,Age2534,MedianIncome,PercentBach,PovertyRate,HealthCareIndex,CrimeIndex,PurchasingPower,CPIIndex,PollutionIndex,TrafficIndex,QualityofLifeIndex,RentIndex,PropPricetoIncomeRatio,CO2Index,NumTechConf,TotEnrollment,AvgSchoolRep,AvgTuition,Electricity,NatGas,CorpTaxMin,CorpTaxMax,CostLivingComposit,WCIndex,TaxableWageBase,SingEmpCost,FamilyEmpCost,GDP5Year,Poplutation,MaleFemaleRatio,Under5,Bet5and9,Bet10and14,Bet15and19,Bet20and24,Bet25and34,Bet35and44,Bet45and54,Bet55and59,Bet60and64,Bet65and74,Bet75and84,AtorOver85,MedianAge,Labor,LaborForceAnnGrowth,GDPperCap,CBRE_TechScore,CBRE_Tech_Talent,CBRE_change_12_17,CBRE_Volume_12_17,CBRE_Concentration_17,CBRE_17_Tech_Degrees,CBRE_Growth_12_17,CBRE_Brain,CBRE_AvgRent_75K,CBRE_AskingRentPerSF,CBRE_Vacancy_Rate,CBRE_Avg_monthly_Apartment_Rent,CBRE_Costofliving,CBRE_AvgAnn_TechWage,CBRE_Rent_to_Tech_WageRatio,CBRE_MILLENNIAL_Pop,CBRE_WageRelativetoUSAvg,CBRE_TalentWage_5Yr_Growth,CBRE_Office_Vacancy_Rate_13,CBRE_Apartment_Rent,RevPerCap0,RevPerCap11,RevPerCap21,RevPerCap22,RevPerCap23,RevPerCap31_33,RevPerCap42,RevPerCap44_45,RevPerCap48_49,RevPerCap51,RevPerCap52,RevPerCap53,RevPerCap54,RevPerCap56,RevPerCap61,RevPerCap62,RevPerCap71,RevPerCap72,RevPerCap81,RevPerCap55,RevPerCap99,PerofRev0,PerofRev11,PerofRev21,PerofRev22,PerofRev23,PerofRev31_33,PerofRev42,PerofRev44_45,PerofRev48_49,PerofRev51,PerofRev52,PerofRev53,PerofRev54,PerofRev56,PerofRev61,PerofRev62,PerofRev71,PerofRev72,PerofRev81,PerofRev55,PerofRev99,Patents,VCInvPer,VCFirms,Amazon,TopGrad,numairport,asai,densityscore,landusescore,activityscore,streetscore
"Sioux City, IA",IA,42.4999942,96.4003069,2,8454,0,0.06,1569,1930,87.36683938,0.208,48877,0.201,0.137,61.11,,119.19,68.77,27.59,229.89,,22.76,2.69,11970,0,0,0,0,8.92,6.93,0.06,0.06,0,1.86,29900,4010,11817,1.039014838,168647,97.5,11997,12259,12405,12284,11126,20588,20110,21296,11044,10334,14035,7306,3863,36.7,91583,0.0126,0.050128375,,,,,,,,,,,,,,,,,,,,,134.7098496,0.085397309,0,0,7.101644263,54.52844699,29.5185743,13.57435946,5.451268033,1.749286972,5.571412477,1.550190635,1.301944298,2.288934876,0.472306059,7.011870949,0.811203283,1.996448202,0.938048112,0.758513344,,1,0.000633935,0,0,0.052718077,0.40478441,0.219127068,0.100767386,0.040466737,0.012985591,0.041358613,0.011507627,0.009664804,0.016991593,0.003506099,0.052051657,0.006021856,0.014820358,0.006963471,0.005630719,,25,0,0,0,0,1,8.64,,,,
"Sioux Falls, SD",SD,43.5445959,-96.7311034,13,16016,0,0.045,1381,2322,111.5822567,0.194,59068,0.274,0.103,62.31,43.35,,,5.95,99.22,,25.22,2.03,4788,0,0,0,0,9.98,6.31,0,0,0,1.67,15000,4529,11731,1.043448304,250564,100.4,19387,18378,17822,15247,15971,38577,33032,31328,16151,13801,17777,8412,4681,35,152686,0.0182,0.063919797,,,,,,,,,,,,,,,,,,,,,129.6878243,0,0.069674814,0,7.076770805,18.63544643,27.35959276,18.95483789,3.355438132,3.601574847,29.00612618,1.971272809,2.564187194,1.562075957,0.505862774,9.774660366,0.505419773,2.036501652,0.929327437,1.779054453,,1,0,0.00053725,0,0.054567735,0.143694649,0.210965007,0.146157421,0.025873193,0.02777111,0.223661137,0.015200138,0.019771996,0.012044893,0.003900619,0.075370687,0.003897203,0.015703106,0.00716588,0.013717976,,42,0,0,0,0,1,27.99,97.68,104.85,95.96,60.16
"South Bend Mishawaka, IN",IN,41.6763545,86.2519898,11,12231,0,0.07,975,874,368.2093822,0.201,48992,0.236,0.159,72.22,52.94,,,33.62,,,25.64,1.89,,0,0,0,0,9.61,7.56,0.06,0.06,0,1.05,9500,4965,13821,1.026634946,320010,95.5,19963,20298,21704,23629,23614,40019,37532,41082,20818,21813,27989,14376,7173,38,162309,0.0072,0.038220681,,,,,,,,,,,,,,,,,,,,,77.25486704,0,0,0,1.650189057,24.19517515,12.77330083,11.82931471,1.694584544,2.1056092,3.002712415,1.3560045,4.644936096,1.347504765,2.894922034,6.336051998,0.202115559,1.569375957,1.076463236,0.576606981,,1,0,0,0,0.021360325,0.313186419,0.165339756,0.15312064,0.021934988,0.02725536,0.038867615,0.01755235,0.060124835,0.017442328,0.037472358,0.082014923,0.002616218,0.020314266,0.013933921,0.007463698,,110,0,0,0,0,,,90.94,94.08,111.91,118.68
"Spartanburg, SC",SC,34.9495672,-81.9320482,0,13794,0,0.06,1130,745,448.8469799,0.189,46777,0.188,0.172,76.85,59.14,,,15.52,167.85,,26.48,1.67,9310,0,0,0,0,9.83,9.35,0.05,0.05,0,1.94,14000,4289,12666,1.057522901,325504,93.9,19721,21182,21661,21767,22074,41108,39788,45135,22444,19487,30530,14988,5619,38.7,158454,0.0076,0.042377359,,,,,,,,,,,,,,,,,,,,,105.8635777,0.09464707,0,0.387939933,3.67245871,46.3177196,21.9197122,12.40336524,3.742285809,2.457598063,2.270267032,0.925097695,2.304702861,2.431500074,0.405285342,3.027296132,0.135810927,1.64039766,1.064527625,0.662965739,,1,0.000894048,0,0.003664527,0.034690484,0.437522712,0.20705622,0.11716367,0.035350079,0.023214765,0.021445214,0.008738583,0.021770499,0.02296824,0.003828374,0.028596201,0.001282886,0.015495392,0.010055655,0.006262454,,60,0,0,0,0,,,81.26,68.26,91.26,72.48
"Spokane Spokane Valley, WA",WA,47.6587802,-117.4260466,15,21999,0,0.065,1409,1717,328.6173559,0.201,51297,0.259,0.147,59.86,49.9,119.23,65.82,20.95,116.57,183.31,28.07,2.97,5873.36,0,0,0,0,7.94,,0.065,0.065,0,1.97,47300,5010,13273,1.037361752,547688,98.5,33204,33625,34380,35379,38596,76276,64573,70308,38655,36639,51487,24125,10441,38.3,267148,0.0319,0.040167029,,,,,,,,,,,,,,,,,,,,,65.69717978,0,0.335404464,0,4.55441967,8.036002249,13.05254999,12.34888842,1.482895371,1.864714947,7.645256058,1.470669432,2.341196082,1.501342005,0.656872161,7.307295394,0.300720483,1.647291889,0.748663473,0.402997692,,1,0,0.00510531,0,0.069324432,0.122318831,0.198677478,0.187966796,0.022571675,0.028383485,0.116371145,0.022385579,0.035636173,0.022852457,0.009998483,0.111226927,0.004577373,0.025074012,0.011395671,0.00613417,,104,0,0,0,0,1,23.08,98.98,115.82,108.57,128.26
"Springfield, IL",IL,39.7817213,-89.6501481,14,8812,0,0.0625,2087,1101,189.5522252,0.191,56294,0.291,0.13,44.21,32.84,125.19,69.79,28.39,,,24.59,8.21,,0,0,0,0,9.33,7.8,0.095,0.095,0,2.23,12960,4523,13425,1.014561612,210550,92.5,12279,13830,13403,13171,12725,26629,25767,28877,15522,14134,19512,10151,4550,40.2,110423,-0.002,0.041852292,,,,,,,,,,,,,,,,,,,,,78.95965804,0.017639516,0,0,5.396328663,2.955207789,16.7635241,13.13762052,1.495839468,3.89920209,14.87656139,1.081842793,3.030315839,1.455131798,0.430895274,11.98636903,0.74649252,1.686687248,0,0,,1,0.000223399,0,0,0.068342858,0.037426806,0.212304923,0.166383959,0.018944351,0.049382206,0.188407115,0.013701209,0.038378026,0.018428801,0.005457157,0.15180371,0.0094541,0.02136138,0,0,,37,0,0,0,0,1,16.8,90.39,100.51,160.03,96.74
"Springfield, MA",MA,39.7817213,-89.6501481,14,8812,0,0.0625,2258,1101,573.7075386,0.191,56294,0.291,0.13,44.21,32.84,125.19,69.79,28.39,,,24.59,8.21,,0,0,0,0,16.14,,0.08,0.08,0,1.29,15000,4644,13903,1.030502328,630385,91.9,32471,34189,37688,52710,59448,77095,69770,84304,44198,40076,55473,27848,15115,38.2,382224,0.0066,0.013978759,,,,,,,,,,,,,,,,,,,,,90.30371281,0.048556041,0,1.587816969,3.710497553,12.19738414,13.90210744,11.33153549,1.218639403,1.219218414,28.07990355,1.356580502,2.05771235,1.095102199,1.806597555,7.539143539,0.390451867,1.66708916,0.802384257,0.292992378,,1,0.000537697,0,0.017583075,0.041089092,0.135070683,0.153948348,0.125482498,0.013494898,0.01350131,0.310949602,0.015022422,0.022786575,0.012126879,0.020005795,0.083486529,0.004323763,0.018460915,0.008885396,0.003244522,,165,0,0,1,0,,,,,,
"Springfield, MO",MO,39.7817213,-89.6501481,14,8812,0,0.0423,990,1101,419.9536785,0.191,56294,0.291,0.13,44.21,32.84,125.19,69.79,28.39,,,24.59,8.21,,0,0,0,0,9.83,8.48,0.0625,0.0625,0,1.92,12500,4406,10635,1.042886974,455133,95.7,28432,29040,28556,31172,40559,60606,54459,56231,29045,26280,39835,21389,9529,36.6,231350,0.0008,0.019361373,,,,,,,,,,,,,,,,,,,,,74.94273103,0.028857499,0,1.553275636,3.046096416,11.20530922,16.1011177,14.12614774,4.780820112,2.196764462,4.642341909,1.443723044,2.781934072,1.881544516,0.44560601,7.478381045,0.184176933,1.613504184,0.829131265,0.603999271,0,1,0.000385061,0,0.020726168,0.040645655,0.149518293,0.214845622,0.188492567,0.06379298,0.029312576,0.061945193,0.019264351,0.037120799,0.025106431,0.005945954,0.099787944,0.002457569,0.021529829,0.011063531,0.008059478,0,35,0,0,0,0,1,33.94,89.1,89.25,75.99,91.87
"Springfield, OH",OH,39.7817213,-89.6501481,14,8812,0,0.0575,1271,1101,122.2134423,0.191,56294,0.291,0.13,44.21,32.84,125.19,69.79,28.39,,,24.59,8.21,,0,0,0,0,9.71,6.19,,,0,1.45,9500,4626,13554,1.027897264,135520,93.8,8008,8419,9062,8971,8536,15436,15204,18143,9771,9200,14013,7590,3167,41.2,63813,0.0116,0.065023613,,,,,,,,,,,,,,,,,,,,,76.26156287,0,0,0,1.748487308,21.8162928,23.03942591,8.174062869,3.621827037,0.365931228,5.415208087,1.001911157,0.86831464,0.657297816,0.537286009,6.771428571,0.089352125,1.21221222,0.942525089,0,,1,0,0,0,0.022927504,0.286071934,0.302110592,0.107184571,0.047492169,0.00479837,0.071008354,0.013137826,0.011386006,0.008618992,0.007045306,0.088792156,0.001171653,0.015895455,0.012359111,,,16,0,0,0,0,,,,,,
"St. Cloud, MN",MN,45.5579451,-94.1632404,0,"8,825",0,0.0688,1534,1689,117.0864417,0.218,55652,0.224,0.118,91.67,69.85,,,35.34,,,23.87,2.37,,0,0,0,0,10.53,6.82,0.098,0.098,0,1.91,32000,4042,12742,1.043750604,194660,100.9,12767,12977,12330,15421,19333,25704,22142,24254,12213,10918,14277,8116,4208,34.5,113096,0.0099,0.045335457,,,,,,,,,,,,,,,,,,,,,94.23498407,0,0.106251926,0,13.40514744,20.19264358,14.36526765,16.20510634,5.777170451,1.844349122,4.910392479,2.184994349,1.834475496,1.855609781,0.863705949,7.931475393,0.270615432,1.590737696,0.897040995,0,,1,0,0.001127521,0,0.142252345,0.214279694,0.15244092,0.171964865,0.061306005,0.019571809,0.052107957,0.023186658,0.019467032,0.019691305,0.009165449,0.084166995,0.002871709,0.016880543,0.009519193,,,21,0,0,0,0,,,,,,
"St. George, UT",UT,37.0965278,-113.5684164,0,"4,705",0,0.0595,976,2370,69.89957806,0.203,51235,0.215,0.147,22.22,39.63,,,38.22,96.06,,28.27,3.9,4189.5,0,0,0,0,8.66,7.4,0.05,0.05,0,1.27,34300,4220,13059,1.083450771,155577,98.4,11309,12813,11845,11178,10041,18670,17309,14438,7972,9029,17047,9937,3989,35.9,73489,0.0005,0.030242259,,,,,,,,,,,,,,,,,,,,,48.54772235,0.017335467,0,0,4.603688206,3.166496333,9.354653966,12.56336734,2.848325909,1.124677812,1.344639632,1.444011647,1.891815628,0.905975819,0.256078983,6.084183395,0.274468591,2.054076117,0.613927509,0,,1,0.000357081,0,0,0.094828099,0.065224406,0.192689863,0.258783867,0.058670639,0.023166438,0.027697275,0.029744169,0.038968164,0.018661551,0.005274789,0.125323766,0.005653583,0.042310453,0.012645856,,,25,0,0,0,0,1,7.8,,,,
"St. Joseph, MO",MO,39.7674578,94.846681,0,"4,772",0,0.0423,990,1546,82.10543338,0.197,46186,0.17,0.15,,,,,,,,,,,0,0,0,0,9.83,8.48,0.0625,0.0625,0,1.92,12500,4406,10635,1.012052291,127137,106,7643,7608,8151,8111,8734,17765,15597,17033,8820,7840,10995,6051,2789,38.4,66154,0.0129,0.037534313,,,,,,,,,,,,,,,,,,,,,111.8871296,0.048420208,0,0,3.397099192,59.06375799,16.32147211,13.05885777,2.078946333,0.767573562,4.615564313,1.245089942,1.005883417,1.181213966,0.312348097,7.230719617,0.3896584,1.17052471,0,0,,1,0.000432759,0,0,0.030361841,0.527886971,0.145874438,0.116714566,0.018580746,0.006860249,0.041251968,0.011128089,0.008990162,0.010557193,0.002791636,0.064625124,0.003482603,0.010461656,0,,,4,0,0,0,0,,,,,,
"St. Louis, MO",MO,38.6270025,90.1994042,114,"139,509",0,0.0423,990,8245,340.4897514,0.195,58601,0.25,0.137,79.39,66.31,139.56,67.63,36.42,126.8,182.2,29.09,2.34,6426.31,0,14994,2.75,46849.5,9.83,8.48,0.0625,0.0625,0,1.92,12500,4406,10635,1.025543298,2804998,94.1,169158,173583,181214,177778,178601,380123,345863,386740,204548,179781,241268,127801,58540,39,1474856,0.004,0.049735864,36.37,53310,0.011,590,0.039,7192,0.011,-6602,1386750,18.49,0.113,895,94,88181,0.122,-0.087,0.93,0.11,0.158,895,119.2224565,0.021859552,0.112983681,2.082837849,5.536730507,22.45616432,30.95801067,15.47818216,3.328571001,3.640697783,10.98773796,2.040458852,6.137145909,2.310348171,1.625313458,6.642844665,0.791318924,2.227057559,1.129702053,1.708994088,0.00549733,1,0.000183351,0.000947671,0.017470181,0.046440332,0.188355155,0.259665935,0.129826063,0.027918994,0.030537014,0.092161647,0.017114719,0.051476426,0.019378465,0.013632612,0.055718066,0.006637331,0.01867985,0.009475581,0.014334498,4.61E-05,779,0,2,1,0,,,97.68,108.29,93.86,113.8
"State College, PA",PA,40.7933949,-77.8600012,5,8091,0,0.045,1481,1064,152.8759398,0.243,53459,0.407,0.189,86.11,22.21,,,6.25,82.48,,35.94,2.3,3016,0,41359,3.7,22243,10.16,,0.0999,0.0999,0,1.84,10000,4508,13340,1.044440575,160646,110.5,6602,6685,6918,16369,28029,22593,16664,18457,8943,8683,11548,6457,2698,31.3,80521,0.0236,0.0503654,,,,,,,,,,,,,,,,,,,,,43.43729691,0.005994547,0.373093634,0,4.126427051,6.033197216,3.264251833,10.71849284,1.015188676,1.234241749,2.025926571,2.134625201,3.703372633,0.599697471,0.387703398,4.899231851,0.337761289,1.702488702,0.875602256,0,,1,0.000138005,0.008589246,0,0.094997326,0.138894398,0.075148595,0.246757823,0.023371359,0.028414331,0.046640254,0.04914268,0.085257898,0.01380605,0.008925588,0.112788599,0.007775836,0.039194168,0.020157844,,,72,0,0,0,0,1,23.28,,,,
"Stockton Lodi, CA",CA,37.9577016,-121.2907796,1,23556,0,0.0725,1451,1347,553.3956941,0.215,61058,0.159,0.19,50,81.03,,,67.05,167.61,,35.75,3.65,9132.67,0,0,0,0,16.14,8.77,0.0884,0.0884,0,3.24,7000,4490,12629,1.04312,724153,99,52556,56338,57268,55053,52081,99215,93186,92299,42383,37236,50648,24910,10980,33.9,332995,0.0007,0.032529037,,,,,,,,,,,,,,,,,,,,,69.37313662,0.347161442,0.138800778,0.126383513,2.653037411,14.59520157,22.78191625,10.12417542,4.110011282,0.97433001,3.538172182,1.044410504,0.722089117,0.989616835,0.413253829,4.625674409,0.230581106,0.921529014,0.764819037,0.271972912,0,1,0.005004263,0.002000786,0.001821793,0.038243008,0.210386935,0.328396803,0.14593798,0.059244997,0.014044774,0.05100205,0.01505497,0.010408771,0.01426513,0.005956972,0.066678179,0.003323781,0.013283658,0.011024715,0.003920436,0,94,0,0,0,0,,,106.54,135.75,82.11,121.04
"Sumter, SC",SC,33.9204354,-80.3414693,0,3367,0,0.06,1130,641,166.6879875,0.21,41337,0.161,0.209,,,,,,,,,,,0,0,0,0,9.83,9.35,0.05,0.05,0,1.94,14000,4289,12666,1.021266916,107379,92.8,7317,7527,7095,7157,8733,14489,12083,13613,6567,6613,9454,4934,1797,36,43853,0.0057,0.031356224,,,,,,,,,,,,,,,,,,,,,45.86558824,0.162908949,0,0,3.688784585,17.04856629,0,11.65573343,1.088490301,1.141638495,1.172435951,0.486035445,0.808733551,1.349230296,0.332076104,4.46927239,0.058633439,1.461142309,0.941906704,0,,1,0.003551877,0,0,0.080425974,0.371707133,0,0.25412807,0.023732178,0.024890959,0.025562431,0.010596952,0.017632687,0.02941705,0.007240202,0.097442823,0.001278375,0.031857049,0.020536239,,,2,0,0,0,0,,,,,,
"Syracuse, NY",NY,43.0481221,-76.1474244,26,29234,0,0.04,2697,2566,255.1991426,0.207,53275,0.258,0.143,50.4,58.18,,,33.99,105.07,,33.14,1.66,4705,0,16973,2.3,28728.75,14.78,6.79,0.065,0.065,0,2.83,11100,4865,14696,1.020841768,659262,95,36745,38636,40350,50582,48528,83280,73074,93619,48627,42862,57556,29946,15457,39.2,311897,0.0076,0.044343524,,,,,,,,,,,,,,,,,,,,,98.89423628,0.043594201,0,3.607849383,3.750724295,17.16803941,30.07611238,12.28451359,2.04542807,2.195541378,9.580103206,1.539303039,3.566131523,1.697520864,1.506279749,5.965902782,0.250222218,1.847277714,1.006877387,0.762815087,,1,0.000440816,0,0.036481897,0.037926622,0.1736,0.304124017,0.124218701,0.020682986,0.022200903,0.09687221,0.015565144,0.036060054,0.017165013,0.015231219,0.060326092,0.0025302,0.018679326,0.010181356,0.007713443,,217,0,1,0,0,1,68.3,94.75,100.93,122.57,69.91
"Tallahassee, FL",FL,30.4382559,-84.2807329,15,13834,0,0.06,1232,2552,149.93221,0.225,50984,0.338,0.247,66.02,52.85,121.07,69.59,19.16,120.85,190.91,26.61,2.42,5634.36,0,7769,2.3,8770,10.65,,0.055,0.087,0,1.66,7000,3975,11692,1.030108139,377674,93.9,19769,20204,20724,29983,53819,52426,43061,44331,22777,22002,30038,13255,5285,33.3,195901,0.0016,0.036629474,,,,,,,,,,,,,,,,,,,,,46.99759846,0,0,0,3.740985612,2.038888036,7.482050657,9.583691226,0.515815227,2.440480414,5.088714076,1.049953134,4.355174039,1.455037943,0.350537765,5.409684013,0.364409517,2.447081345,0.576388631,0.098706821,,1,0,0,0,0.079599506,0.043382813,0.159200702,0.203918744,0.010975353,0.051927769,0.108276045,0.02234057,0.092668012,0.030959836,0.007458631,0.115105541,0.00775379,0.052068221,0.012264215,0.002100252,,52,0,0,0,0,1,35.22,91.64,68.25,130.77,79.8
"Tampa St. Petersburg Clearwater, FL",FL,27.950575,-82.4571776,169,127432,1,0.06,1232,3255,949.7385561,0.172,53057,0.221,0.154,67.81,47.8,129.91,69.65,27.35,171.66,187.47,39.1,2.94,9268,1,31461,2.4,9138.5,10.65,,0.055,0.087,0,1.66,7000,3975,11692,1.044667319,2978209,94,162375,167220,171364,171522,176238,384681,366891,414321,207675,191140,314416,173845,76521,42,1542313,-0.0019,0.042788132,43.11,45360,0.162,6340,0.035,6279,0.101,61,1703250,22.71,0.112,1156,101,80326,0.173,0.014,0.85,0.05,0.189,1156,82.37316891,0.023004766,0.019088989,1.666041571,3.592885523,6.346169795,16.82443643,13.76891984,1.689084279,3.183881319,11.47533501,1.885793777,4.994800231,5.376196231,0.551326317,6.647655688,0.733367604,2.050750636,0.960382901,0.584047997,0,1,0.000279275,0.000231738,0.020225537,0.043617182,0.07704171,0.204246561,0.16715297,0.020505273,0.038651922,0.139309136,0.022893301,0.060636252,0.065266352,0.006693033,0.080701711,0.008902991,0.024895857,0.011658929,0.00709027,0,624,0,0,0,0,2,174.82,105.18,105.35,93,150.09
"Terre Haute, IN",IN,39.4667034,-87.4139092,0,5626,0,0.07,975,1349,125.9933284,0.212,42747,0.186,0.172,,,,,,,,,,,0,0,0,0,9.61,7.56,0.06,0.06,0,1.05,9500,4965,13821,1.008921695,170642,102.8,9744,10187,9872,12169,15488,21228,20682,22072,11862,10245,15497,7644,3952,38.1,78482,0.0137,0.032969609,,,,,,,,,,,,,,,,,,,,,88.53738822,0,3.947029453,0,5.842512394,30.17849064,20.33435497,11.30383493,1.574266593,0.827070709,1.512599477,1.015412384,1.063583409,0.896279931,0.550632318,7.193006411,0.142268609,1.515441685,0.640604306,0,,1,0,0.044580369,0,0.065989211,0.340855894,0.229669695,0.127673011,0.017780811,0.009341485,0.017084302,0.011468741,0.012012817,0.01012318,0.006219207,0.081242586,0.001606876,0.017116404,0.00723541,,,7,0,0,0,0,,,,,,
"Toledo, OH",OH,41.6639383,-83.555212,5,28300,0,0.0575,1271,2020,298.8455446,0.205,49688,0.222,0.171,44.44,65.05,121.74,60.62,42.72,222.3,148.14,21.35,1.36,9930.67,0,16247,2.1,11574.5,9.71,6.19,,,0,1.45,9500,4626,13554,1.026628579,605204,95,37282,37887,38817,42965,49404,79368,70294,77773,43145,38219,51427,25972,12651,37.3,302769,0.0123,0.046761092,,,,,,,,,,,,,,,,,,,,,130.5533043,0.064918606,0.04804,0.912776518,6.10051652,60.97667729,18.09564213,13.0828514,2.44922869,1.560437472,3.787955797,4.619168082,2.919065307,2.79578291,0.629120098,8.35458457,0.673379555,1.798439865,0.884691773,0.800027759,,1,0.000497257,0.000367972,0.0069916,0.046728166,0.467063454,0.138607309,0.100210803,0.018760373,0.011952493,0.02901463,0.035381472,0.022359184,0.021414877,0.004818875,0.063993666,0.00515789,0.013775522,0.006776479,0.006127978,,146,0,0,0,0,1,9.57,95.3,120.34,85.46,95.85
"Topeka, KS",KS,39.0558235,-95.6890185,1,9205,0,0.065,1440,3044,76.59296978,0.193,52354,0.245,0.159,72.22,59.31,116.14,64.44,43.1,93.95,168.77,21.2,1.3,2660,0,0,0,0,10.58,,0.04,0.07,0,1.41,14000,4351,12115,1.01620683,233382,95.6,14912,16064,15666,15060,13713,28004,26876,30575,16955,16050,22158,11635,5714,39.9,119520,0.0122,0.039441774,,,,,,,,,,,,,,,,,,,,,80.49267296,0.026925813,0,0,6.484780317,12.23111465,10.38272875,13.5829327,1.705380021,2.250807689,18.30517349,1.069671183,2.527842764,1.242263756,0.144891208,7.376678578,0.217236119,1.399285292,0.984428962,0.560531661,,1,0.000334513,0,0,0.08056361,0.151953143,0.128989737,0.168747443,0.021186773,0.027962889,0.227414159,0.01328905,0.031404632,0.015433253,0.001800055,0.0916441,0.002698831,0.017384008,0.012230044,0.00696376,,8,0,0,0,0,1,0,88.98,83.12,102.18,71.38
"Trenton, NJ",NJ,40.2170534,-74.7429384,14,25759,0,0.0663,3074,205,1827.965854,0.189,80465,0.363,0.117,58.33,57.7,,,27.59,,,35.81,2.21,,0,0,0,0,13.38,9.05,0.09,0.09,0,2.92,33700,4946,12457,1.000039076,373362,95.8,21113,21728,23175,27703,29609,46933,48693,53879,25230,22527,29373,15427,7972,38.6,200932,0.0076,0.068992024,,,,,,,,,,,,,,,,,,,,,142.4967538,,0,3.422576481,3.911474655,7.562239864,41.23760051,15.61846947,1.196479556,5.432569463,19.90211912,2.560927464,16.73927716,2.99037931,7.325271452,9.761748651,0.554429749,2.290032194,0.851827449,1.139331266,,1,,0,0.024018628,0.02744957,0.053069559,0.289393263,0.109605791,0.008396539,0.038124163,0.139667175,0.01797183,0.117471288,0.020985596,0.051406585,0.06850506,0.003890824,0.016070767,0.005977873,0.007995489,,542,0,1,1,0,,,115.88,128,97.36,139.06
"Tucson, AZ",AZ,32.2217429,-110.926479,31,33841,0,0.056,1036,9109,112.2811505,0.192,52616,0.252,0.178,,,,,,,,,,,0,34072,3.1,16845.25,10.71,8.89,0.049,0.049,0,1.5,7000,4265,12179,1.012516528,1007257,96.9,59164,60985,60725,68717,90677,124867,114537,117708,64063,63094,103745,56884,22091,38.2,488335,-0.001,0.033597185,,,,,,,,,,,,,,,,,,,,,54.241973,0.030381521,2.246381013,1.271130407,3.547074878,9.125454576,4.549954977,10.68552316,1.64597218,1.461452241,3.773661538,1.58685817,2.508925726,1.655880277,0.549072382,6.42872673,0.324261832,1.828268257,0.732076322,0.290916817,,1,0.000560111,0.041414073,0.023434443,0.065393545,0.168236037,0.083882549,0.196997317,0.030344991,0.026943198,0.069570875,0.029255171,0.046254323,0.030527656,0.010122648,0.118519412,0.005978061,0.033705785,0.013496491,0.005363316,,641,0,0,0,0,1,51.98,100.79,90.96,78.71,94.72
"Tulsa, OK",OK,36.1539816,-95.992775,27,54921,0,0.045,678,6116,161.9859385,0.197,52025,0.229,0.152,,,,,,,,,,,0,3406,2.2,39502,8.12,8.55,0.06,0.06,0,2.23,17600,4067,11585,1.005376598,977869,96.4,67101,68421,68601,64414,63251,134343,122890,125557,64991,57749,81969,42286,16296,36.8,488186,0.0033,0.056163965,,,,,,,,,,,,,,,,,,,,,106.1563563,0.011437115,1.149531277,2.860589711,6.247090357,25.8003751,19.10315083,13.49949533,5.415023894,5.069151389,7.044448694,1.82700239,4.382063446,1.973944363,0.543579968,6.825315047,0.31353484,1.795056393,1.012229654,1.283336521,,1,0.000107738,0.010828662,0.026946947,0.05884801,0.243041265,0.179952963,0.127166152,0.051009888,0.047751746,0.066359179,0.017210485,0.041279332,0.018594688,0.00512056,0.064294926,0.002953519,0.016909552,0.009535271,0.012089116,,174,0,0,1,0,1,66.78,90.54,92.4,93.54,103.35
"Tuscaloosa, AL",AL,33.2098407,-87.5691735,0,10198,0,0.04,540,2588,93.81723338,0.221,44531,0.231,0.191,20.83,75,,,26.91,265.85,,27.86,6.01,13300,0,32563,2.5,15110,9.89,12.2,0.065,0.065,0,1.85,8000,3825,11412,1.017166045,239589,92.9,14305,13690,14026,21958,26063,33991,28146,27836,14229,14255,18320,8734,4036,33.6,117134,0.0165,0.042564558,,,,,,,,,,,,,,,,,,,,,107.5395239,0.404968509,5.731824082,0,5.20177888,62.86852067,6.478106257,11.1583253,2.574408675,1.270571687,2.047965474,1.526614327,1.241046125,0.747133633,0.17178585,3.506521585,0.133207284,1.705983998,0.770761596,0,,1,0.003765764,0.053299697,0,0.048370856,0.584608508,0.060239306,0.103760226,0.023939186,0.011814928,0.01904384,0.014195844,0.011540372,0.006947526,0.001597421,0.032606817,0.001238682,0.015863786,0.00716724,,,25,0,0,0,0,,,85.85,68.6,154.72,92.03
"Tyler, TX",TX,32.3512601,-95.3010624,3,14594,0,0.0625,1731,908,250.8006608,0.2,51439,0.23,0.15,55.56,31.37,,,17.82,143.7,,26.34,2.77,7980,0,0,0,0,8.55,,,,0,1.45,9000,4251,11869,1.013133291,222277,93.4,15270,15190,15511,15709,15962,29933,26289,26936,14039,12784,19429,11276,3949,36.6,110264,0.0134,0.065656816,,,,,,,,,,,,,,,,,,,,,78.93026719,0.094094306,1.563256657,0.411293116,2.219253454,23.59117677,9.310769895,12.61124183,2.011566649,3.491512842,2.511978297,1.957193052,2.852035973,1.368810088,0.392168331,10.7703901,0.285666083,2.420997224,1.066862518,0,,1,0.001192119,0.019805541,0.005210842,0.028116634,0.298886316,0.117961971,0.159777007,0.025485365,0.044235411,0.031825286,0.024796483,0.036133616,0.017342018,0.004968542,0.136454499,0.003619221,0.030672609,0.01351652,,,22,0,0,0,0,,,85.76,72.48,122.62,93.19
